# E_min[GeV]	E_max[GeV]	cos(zenith)_min	cos(zenith)_max	A_Eff[m^2]
	1.000e+02	1.585e+02	-1.00	-0.96	0.000e+00
	1.000e+02	1.585e+02	-0.96	-0.92	0.000e+00
	1.000e+02	1.585e+02	-0.92	-0.88	0.000e+00
	1.000e+02	1.585e+02	-0.88	-0.84	0.000e+00
	1.000e+02	1.585e+02	-0.84	-0.80	0.000e+00
	1.000e+02	1.585e+02	-0.80	-0.76	0.000e+00
	1.000e+02	1.585e+02	-0.76	-0.72	0.000e+00
	1.000e+02	1.585e+02	-0.72	-0.68	0.000e+00
	1.000e+02	1.585e+02	-0.68	-0.64	0.000e+00
	1.000e+02	1.585e+02	-0.64	-0.60	0.000e+00
	1.000e+02	1.585e+02	-0.60	-0.56	0.000e+00
	1.000e+02	1.585e+02	-0.56	-0.52	0.000e+00
	1.000e+02	1.585e+02	-0.52	-0.48	0.000e+00
	1.000e+02	1.585e+02	-0.48	-0.44	0.000e+00
	1.000e+02	1.585e+02	-0.44	-0.40	0.000e+00
	1.000e+02	1.585e+02	-0.40	-0.36	0.000e+00
	1.000e+02	1.585e+02	-0.36	-0.32	0.000e+00
	1.000e+02	1.585e+02	-0.32	-0.28	0.000e+00
	1.000e+02	1.585e+02	-0.28	-0.24	0.000e+00
	1.000e+02	1.585e+02	-0.24	-0.20	0.000e+00
	1.000e+02	1.585e+02	-0.20	-0.16	0.000e+00
	1.000e+02	1.585e+02	-0.16	-0.12	0.000e+00
	1.000e+02	1.585e+02	-0.12	-0.08	3.200e-05
	1.000e+02	1.585e+02	-0.08	-0.04	1.480e-04
	1.000e+02	1.585e+02	-0.04	0.00	2.120e-04
	1.000e+02	1.585e+02	0.00	0.04	2.580e-04
	1.000e+02	1.585e+02	0.04	0.08	4.430e-04
	1.000e+02	1.585e+02	0.08	0.12	4.570e-04
	1.000e+02	1.585e+02	0.12	0.16	4.920e-04
	1.000e+02	1.585e+02	0.16	0.20	6.260e-04
	1.000e+02	1.585e+02	0.20	0.24	6.910e-04
	1.000e+02	1.585e+02	0.24	0.28	5.810e-04
	1.000e+02	1.585e+02	0.28	0.32	1.014e-03
	1.000e+02	1.585e+02	0.32	0.36	6.400e-04
	1.000e+02	1.585e+02	0.36	0.40	7.340e-04
	1.000e+02	1.585e+02	0.40	0.44	7.810e-04
	1.000e+02	1.585e+02	0.44	0.48	8.630e-04
	1.000e+02	1.585e+02	0.48	0.52	1.224e-03
	1.000e+02	1.585e+02	0.52	0.56	1.190e-03
	1.000e+02	1.585e+02	0.56	0.60	9.770e-04
	1.000e+02	1.585e+02	0.60	0.64	1.076e-03
	1.000e+02	1.585e+02	0.64	0.68	9.260e-04
	1.000e+02	1.585e+02	0.68	0.72	1.095e-03
	1.000e+02	1.585e+02	0.72	0.76	1.086e-03
	1.000e+02	1.585e+02	0.76	0.80	9.310e-04
	1.000e+02	1.585e+02	0.80	0.84	9.970e-04
	1.000e+02	1.585e+02	0.84	0.88	1.359e-03
	1.000e+02	1.585e+02	0.88	0.92	1.193e-03
	1.000e+02	1.585e+02	0.92	0.96	8.940e-04
	1.000e+02	1.585e+02	0.96	1.00	5.470e-04
	1.585e+02	2.512e+02	-1.00	-0.96	0.000e+00
	1.585e+02	2.512e+02	-0.96	-0.92	0.000e+00
	1.585e+02	2.512e+02	-0.92	-0.88	0.000e+00
	1.585e+02	2.512e+02	-0.88	-0.84	0.000e+00
	1.585e+02	2.512e+02	-0.84	-0.80	0.000e+00
	1.585e+02	2.512e+02	-0.80	-0.76	0.000e+00
	1.585e+02	2.512e+02	-0.76	-0.72	0.000e+00
	1.585e+02	2.512e+02	-0.72	-0.68	0.000e+00
	1.585e+02	2.512e+02	-0.68	-0.64	0.000e+00
	1.585e+02	2.512e+02	-0.64	-0.60	0.000e+00
	1.585e+02	2.512e+02	-0.60	-0.56	0.000e+00
	1.585e+02	2.512e+02	-0.56	-0.52	0.000e+00
	1.585e+02	2.512e+02	-0.52	-0.48	0.000e+00
	1.585e+02	2.512e+02	-0.48	-0.44	0.000e+00
	1.585e+02	2.512e+02	-0.44	-0.40	0.000e+00
	1.585e+02	2.512e+02	-0.40	-0.36	0.000e+00
	1.585e+02	2.512e+02	-0.36	-0.32	0.000e+00
	1.585e+02	2.512e+02	-0.32	-0.28	0.000e+00
	1.585e+02	2.512e+02	-0.28	-0.24	0.000e+00
	1.585e+02	2.512e+02	-0.24	-0.20	0.000e+00
	1.585e+02	2.512e+02	-0.20	-0.16	0.000e+00
	1.585e+02	2.512e+02	-0.16	-0.12	0.000e+00
	1.585e+02	2.512e+02	-0.12	-0.08	3.570e-04
	1.585e+02	2.512e+02	-0.08	-0.04	1.199e-03
	1.585e+02	2.512e+02	-0.04	0.00	2.124e-03
	1.585e+02	2.512e+02	0.00	0.04	2.786e-03
	1.585e+02	2.512e+02	0.04	0.08	3.441e-03
	1.585e+02	2.512e+02	0.08	0.12	3.516e-03
	1.585e+02	2.512e+02	0.12	0.16	3.870e-03
	1.585e+02	2.512e+02	0.16	0.20	4.239e-03
	1.585e+02	2.512e+02	0.20	0.24	4.120e-03
	1.585e+02	2.512e+02	0.24	0.28	3.951e-03
	1.585e+02	2.512e+02	0.28	0.32	4.646e-03
	1.585e+02	2.512e+02	0.32	0.36	5.686e-03
	1.585e+02	2.512e+02	0.36	0.40	4.437e-03
	1.585e+02	2.512e+02	0.40	0.44	5.064e-03
	1.585e+02	2.512e+02	0.44	0.48	4.430e-03
	1.585e+02	2.512e+02	0.48	0.52	4.578e-03
	1.585e+02	2.512e+02	0.52	0.56	5.313e-03
	1.585e+02	2.512e+02	0.56	0.60	4.780e-03
	1.585e+02	2.512e+02	0.60	0.64	5.728e-03
	1.585e+02	2.512e+02	0.64	0.68	6.220e-03
	1.585e+02	2.512e+02	0.68	0.72	5.908e-03
	1.585e+02	2.512e+02	0.72	0.76	5.892e-03
	1.585e+02	2.512e+02	0.76	0.80	5.015e-03
	1.585e+02	2.512e+02	0.80	0.84	6.060e-03
	1.585e+02	2.512e+02	0.84	0.88	6.628e-03
	1.585e+02	2.512e+02	0.88	0.92	5.223e-03
	1.585e+02	2.512e+02	0.92	0.96	6.163e-03
	1.585e+02	2.512e+02	0.96	1.00	3.717e-03
	2.512e+02	3.981e+02	-1.00	-0.96	0.000e+00
	2.512e+02	3.981e+02	-0.96	-0.92	0.000e+00
	2.512e+02	3.981e+02	-0.92	-0.88	0.000e+00
	2.512e+02	3.981e+02	-0.88	-0.84	0.000e+00
	2.512e+02	3.981e+02	-0.84	-0.80	0.000e+00
	2.512e+02	3.981e+02	-0.80	-0.76	0.000e+00
	2.512e+02	3.981e+02	-0.76	-0.72	0.000e+00
	2.512e+02	3.981e+02	-0.72	-0.68	0.000e+00
	2.512e+02	3.981e+02	-0.68	-0.64	0.000e+00
	2.512e+02	3.981e+02	-0.64	-0.60	0.000e+00
	2.512e+02	3.981e+02	-0.60	-0.56	0.000e+00
	2.512e+02	3.981e+02	-0.56	-0.52	0.000e+00
	2.512e+02	3.981e+02	-0.52	-0.48	0.000e+00
	2.512e+02	3.981e+02	-0.48	-0.44	0.000e+00
	2.512e+02	3.981e+02	-0.44	-0.40	0.000e+00
	2.512e+02	3.981e+02	-0.40	-0.36	0.000e+00
	2.512e+02	3.981e+02	-0.36	-0.32	0.000e+00
	2.512e+02	3.981e+02	-0.32	-0.28	0.000e+00
	2.512e+02	3.981e+02	-0.28	-0.24	0.000e+00
	2.512e+02	3.981e+02	-0.24	-0.20	0.000e+00
	2.512e+02	3.981e+02	-0.20	-0.16	0.000e+00
	2.512e+02	3.981e+02	-0.16	-0.12	0.000e+00
	2.512e+02	3.981e+02	-0.12	-0.08	1.745e-03
	2.512e+02	3.981e+02	-0.08	-0.04	8.141e-03
